filename,classID,sample_idx,cluster
wd\SDSSJ130509.47+573102.1_15198-59269-0347_4351321133.dat,WDA,10,0
wd\SDSSJ180237.76+134514.0_15346-59300-0490_5208937339.dat,WDA,14,0
wd\SDSSJ015657.87+004037.8_15013-59165-0403_4401495932.dat,WDA,17,0
wd\SDSSJ155708.47+282335.8_15274-59329-0024_5188190884.dat,WDA,20,0
cb_uvex2\SDSSJ001056.26+264416.6_15004-59165-0099_4402834498.dat,WDA,30,0
wd\SDSSJ081537.27+213919.1_15054-59232-0406_4546471574.dat,WDA,33,0
wd\SDSSJ134213.13+141113.6_15298-59310-0011_4599915562.dat,WDA,36,0
cb_uvex2\SDSSJ004420.04+002125.6_15007-59187-0092_4399312093.dat,WDA,39,0
wd\SDSSJ160650.37+275309.0_15274-59304-0038_5188074580.dat,WDA,61,0
cb_uvex2\SDSSJ133712.45+402159.4_15299-59293-0141_4602962213.dat,WDA,63,0
wd\SDSSJ140924.12+625702.9_15303-59309-0122_4349244521.dat,WDA,75,0
wd\SDSSJ162611.44+665858.5_15368-59359-0349_4347422830.dat,WDA,78,0
cb_uvex2\SDSSJ013158.63-000753.9_15011-59203-0335_4375125237.dat,WDA,80,0
wd\SDSSJ012544.55+013618.0_15011-59203-0043_4399881636.dat,WDA,84,0
wd\SDSSJ073543.99+301516.4_15016-59146-0226_4551539592.dat,WDA,85,0
wd\SDSSJ063208.26-042131.7_15279-59302-0034_4471425336.dat,WDA,88,0
wd\SDSSJ025201.02+004544.4_15049-59193-0048_4401938778.dat,WDA,90,0
wd\SDSSJ023054.08+593702.1_15218-59245-0413_4318485461.dat,WDA,99,0
wd\SDSSJ055303.87+234251.7_15084-59215-0489_4505252870.dat,WDA,103,0
wd\SDSSJ084817.31+043006.2_15258-59291-0100_4545218417.dat,WDA,109,0
wd\SDSSJ015608.18+010915.7_15013-59221-0161_4401498503.dat,WDA,110,0
wd\SDSSJ042552.69+370630.0_15223-59265-0049_4515623097.dat,WDA,112,0
cb_uvex2\SDSSJ133712.45+402159.4_15299-59293-0141_4602962213.dat,WDA,115,0
wd\SDSSJ065502.11-051635.4_15282-59275-0192_4471950390.dat,WDA,121,0
cb_uvex2\SDSSJ020457.63-013101.6_15045-59169-0403_4375888809.dat,WDA,127,0
wd\SDSSJ004003.83+263002.3_15006-59227-0207_4403046484.dat,WDA,129,0
wd\SDSSJ071728.84-234737.2_15116-59220-0342_4457596572.dat,WDA,130,0
wd\SDSSJ164509.38+350457.9_15310-59352-0211_5189679062.dat,WDA,131,0
cb_uvex2\SDSSJ012108.56-011726.9_15009-59164-0325_4375037540.dat,WDA,133,0
wd\SDSSJ061432.19+215516.3_15113-59190-0431_4538541349.dat,WDA,140,0
wd\SDSSJ032422.25+512423.7_15221-59245-0265_4306877974.dat,WDA,152,0
wd\SDSSJ175121.91+004101.0_15345-59327-0351_5177421944.dat,WDA,157,0
wd\SDSSJ132024.11-124341.6_15199-59279-0196_4588980482.dat,WDA,162,0
cb_uvex2\SDSSJ131554.29+473923.0_15296-59317-0404_4351712138.dat,WDA,175,0
wd\SDSSJ073543.99+301516.4_15016-59276-0224_4551539592.dat,WDA,186,0
wd\SDSSJ161435.82+854920.0_15273-59308-0153_4348092475.dat,WDA,194,0
wd\SDSSJ053808.76+222126.5_15226-59265-0478_4504353765.dat,WDA,207,0
wd\SDSSJ050959.56-041405.0_15102-59266-0057_4416864172.dat,WDA,208,0
wd\SDSSJ073748.56+381953.4_15017-59220-0100_4553882711.dat,WDA,211,0
wd\SDSSJ020616.60-024932.2_15045-59169-0357_4375877322.dat,WDA,216,0
wd\SDSSJ044429.05+462519.3_15224-59238-0347_4337763244.dat,WDA,221,0
wd\SDSSJ104023.44+424351.7_15351-59359-0290_4597713679.dat,WDA,227,0
wd\SDSSJ080503.25+313234.7_15023-59167-0406_4554712608.dat,WDA,230,0
wd\SDSSJ055651.19+272950.0_15083-59218-0453_4512209015.dat,WDA,235,0
wd\SDSSJ065559.94-063445.2_15282-59293-0336_4471859306.dat,WDA,240,0
wd\SDSSJ160050.11+275235.1_15274-59329-0394_5188049154.dat,WDA,247,0
wd\SDSSJ234710.27+000633.5_15034-59192-0398_4382230174.dat,WDA,248,0
wd\SDSSJ011851.95-015813.3_15009-59164-0361_4375024882.dat,WDA,253,0
wd\SDSSJ141557.84+623046.4_15303-59280-0019_4349238045.dat,WDA,264,0
wd\SDSSJ235955.49+003910.2_15035-59190-0187_4382245935.dat,WDA,267,0
wd\SDSSJ073847.83+301932.2_15016-59276-0169_4551548466.dat,WDA,268,0
wd\SDSSJ075607.77+380331.6_15020-59223-0206_4555395449.dat,WDA,278,0
wd\SDSSJ074015.79+371758.7_15017-59147-0156_4553864938.dat,WDA,280,0
wd\SDSSJ130509.47+573102.1_15348-59302-0331_4351321133.dat,WDA,282,0
cb_uvex2\SDSSJ073953.16+204900.4_15286-59294-0353_4543082265.dat,WDA,290,0
wd\SDSSJ074308.77+175447.1_15192-59302-0185_4542238404.dat,WDA,291,0
wd\SDSSJ060453.21+012601.5_15227-59264-0403_4521754782.dat,WDA,292,0
cb_uvex2\SDSSJ080411.76+312630.7_15023-59167-0407_4554712168.dat,WDA,293,0
wd\SDSSJ061432.19+215516.3_15113-59190-0431_4538541349.dat,WDA,297,0
wd\SDSSJ063339.79+110102.4_15103-59268-0127_4528954974.dat,WDA,300,0
wd\SDSSJ152611.83+055040.9_15272-59335-0330_5170303216.dat,WDA,302,0
wd\SDSSJ080149.89+271105.0_15021-59226-0072_4554418446.dat,WDA,305,0
wd\SDSSJ072644.88-084927.3_15231-59270-0225_4477069356.dat,WDA,306,0
cb_uvex2\SDSSJ131952.49-130138.8_15199-59250-0159_4588978776.dat,WDA,314,0
wd\SDSSJ080702.94+254727.4_15024-59202-0180_4554407827.dat,WDA,316,0
wd\SDSSJ080640.84+344625.2_15025-59169-0232_4555273418.dat,WDA,317,0
cb_uvex2\SDSSJ072122.47+232024.3_15285-59304-0468_4542838217.dat,WDA,318,0
wd\SDSSJ045727.94+231450.4_15072-59186-0229_4500648973.dat,WDA,319,0
wd\SDSSJ134557.91-055103.7_15200-59273-0367_4589582871.dat,WDA,320,0
cb_uvex2\SDSSJ163305.29+390958.6_15309-59350-0430_5191810022.dat,WDA,321,0
cb_uvex2\SDSSJ075903.17+370424.3_15020-59248-0072_4555282966.dat,WDA,325,0
wd\SDSSJ021405.07-024754.2_15047-59230-0452_4375941713.dat,WDA,333,0
wd\SDSSJ123436.77+631407.8_15239-59264-0400_4349851190.dat,WDA,334,0
wd\SDSSJ074621.12+315253.5_15018-59164-0118_4554659280.dat,WDA,340,0
wd\SDSSJ092031.70+025755.8_15265-59316-0212_4592677013.dat,WDA,343,0
wd\SDSSJ075456.15+254425.4_15021-59193-0163_4554290327.dat,WDA,346,0
wd\SDSSJ180253.42+142443.2_15346-59300-0452_5259519624.dat,WDA,347,0
wd\SDSSJ152941.49+060400.6_15272-59326-0222_5170312125.dat,WDA,357,0
wd\SDSSJ234710.27+000633.5_15034-59192-0398_4382230174.dat,WDA,361,0
wd\SDSSJ043035.65+362735.6_15223-59265-0193_4515504371.dat,WDA,375,0
wd\SDSSJ161750.41+865542.3_15273-59329-0132_4348119570.dat,WDA,376,0
wd\SDSSJ133428.97+140647.4_15298-59292-0487_4599887063.dat,WDA,377,0
wd\SDSSJ143240.22+365943.6_15305-59313-0043_4603886991.dat,WDA,380,0
