filename,classID,sample_idx,cluster
wd\SDSSJ134034.45+141450.6_15298-59292-0293_4599915084.dat,WDA,1,2
wd\SDSSJ015900.43-015221.4_15045-59169-0129_4375873228.dat,WDA,2,2
wd\SDSSJ064446.03-002624.1_15281-59325-0423_4473205536.dat,WDA,3,2
wd\SDSSJ015939.33-030053.3_15045-59202-0436_4375869220.dat,WDA,4,2
wd\SDSSJ080659.13+341502.8_15023-59167-0121_4555231215.dat,WDA,5,2
wd\SDSSJ090610.60+012223.9_15155-59256-0426_4592524243.dat,WDA,6,2
wd\SDSSJ113752.30+245147.5_15294-59343-0035_4595988869.dat,WDA,13,2
cb_uvex2\SDSSJ083255.51+045210.6_15256-59280-0017_4545065219.dat,WDA,16,2
wd\SDSSJ015657.87+004037.8_15013-59165-0403_4401495932.dat,WDA,17,2
cb_uvex2\SDSSJ075300.20+363442.3_15020-59200-0197_4555246446.dat,WDA,18,2
wd\SDSSJ063124.64+040446.9_15114-59191-0421_4524678622.dat,WDA,19,2
wd\SDSSJ155708.47+282335.8_15274-59329-0024_5188190884.dat,WDA,20,2
wd\SDSSJ063142.04+020053.8_15115-59210-0436_4523805091.dat,WDA,24,2
wd\SDSSJ080409.90+355657.5_15022-59231-0450_4555285533.dat,WDA,25,2
wd\SDSSJ073022.22+232852.0_15285-59276-0034_4543197670.dat,WDA,29,2
cb_uvex2\SDSSJ172932.96-134814.9_15341-59355-0077_4865282580.dat,WDA,31,2
wd\SDSSJ072239.95+235343.2_15285-59304-0071_4543171248.dat,WDA,34,2
wd\SDSSJ084326.92+000219.2_15164-59200-0049_4544989307.dat,WDA,40,2
wd\SDSSJ075656.65+295554.0_15019-59164-0022_4554613406.dat,WDA,41,2
wd\SDSSJ092838.11+035839.3_15266-59306-0075_4592708135.dat,WDA,44,2
wd\SDSSJ112457.28+271741.8_15293-59312-0035_4597239969.dat,WDA,45,2
wd\SDSSJ055046.53+261219.9_15083-59218-0181_4505418921.dat,WDA,46,2
wd\SDSSJ134317.85-054536.2_15200-59305-0415_4589580198.dat,WDA,48,2
wd\SDSSJ062237.02+162340.1_15228-59269-0387_4535580138.dat,WDA,49,2
wd\SDSSJ015142.82+011102.1_15013-59197-0041_4401491976.dat,WDA,52,2
wd\SDSSJ091942.34+021521.7_15264-59310-0330_4592637134.dat,WDA,55,2
wd\SDSSJ134424.43-051339.6_15200-59273-0125_4589586857.dat,WDA,56,2
wd\SDSSJ160650.37+275309.0_15274-59304-0038_5188074580.dat,WDA,61,2
wd\SDSSJ003923.04+003534.7_15005-59193-0246_4399284904.dat,WDA,65,2
cb_uvex2\SDSSJ085032.59+023217.3_15165-59202-0368_4545158311.dat,WDA,66,2
wd\SDSSJ091855.54+025523.5_15263-59315-0282_4592672005.dat,WDA,68,2
wd\SDSSJ112319.64+445045.0_15234-59337-0204_4360530191.dat,WDA,70,2
wd\SDSSJ140924.12+625702.9_15303-59309-0122_4349244521.dat,WDA,75,2
wd\SDSSJ224016.15+401330.8_15082-59215-0055_4397387703.dat,WDA,76,2
wd\SDSSJ085318.22+002818.8_15166-59251-0484_4545162234.dat,WDA,77,2
cb_uvex2\SDSSJ084519.60+012525.6_15143-59205-0153_4545141281.dat,WDA,81,2
wd\SDSSJ051141.50-045945.4_15102-59210-0399_4416869990.dat,WDA,83,2
wd\SDSSJ061822.82+105548.4_15101-59192-0130_4527364817.dat,WDA,89,2
wd\SDSSJ025201.02+004544.4_15049-59193-0048_4401938778.dat,WDA,90,2
wd\SDSSJ045517.90+264853.0_15120-59210-0071_4509134406.dat,WDA,91,2
wd\SDSSJ074803.71+300001.6_15019-59164-0143_4554582064.dat,WDA,94,2
wd\SDSSJ113306.34+570357.3_15235-59254-0327_4359802113.dat,WDA,95,2
wd\SDSSJ040420.43+502459.6_15107-59212-0486_4332136904.dat,WDA,96,2
wd\SDSSJ071744.79-251234.1_15116-59220-0409_4457242815.dat,WDA,98,2
wd\SDSSJ023054.08+593702.1_15218-59245-0413_4318485461.dat,WDA,99,2
cb_uvex2\SDSSJ081056.73+252736.1_15053-59230-0178_4554511125.dat,WDA,100,2
wd\SDSSJ083022.89+272244.3_15058-59195-0286_4555024458.dat,WDA,102,2
wd\SDSSJ081310.96+392250.5_15026-59257-0124_4555536134.dat,WDA,104,2
cb_uvex2\SDSSJ093243.45+015347.7_15269-59280-0419_4592931751.dat,WDA,114,2
wd\SDSSJ001043.54+253829.2_15004-59217-0333_4400717432.dat,WDA,120,2
wd\SDSSJ065502.11-051635.4_15282-59275-0192_4471950390.dat,WDA,121,2
wd\SDSSJ074405.76+384258.8_15017-59250-0152_4554152054.dat,WDA,122,2
wd\SDSSJ175353.62+000850.2_15345-59327-0075_5177531947.dat,WDA,123,2
wd\SDSSJ142947.63+075408.1_15202-59309-0384_4600957512.dat,WDA,126,2
wd\SDSSJ172733.15-121134.0_15341-59355-0376_4865819403.dat,WDA,128,2
wd\SDSSJ071728.84-234737.2_15116-59220-0342_4457596572.dat,WDA,130,2
wd\SDSSJ223433.65+405549.7_15082-59215-0342_4397103657.dat,WDA,137,2
wd\SDSSJ085308.97-001605.4_15164-59200-0492_4492112403.dat,WDA,138,2
wd\SDSSJ091903.20+021837.5_15264-59310-0374_4592632456.dat,WDA,139,2
wd\SDSSJ150047.13+570016.4_15307-59290-0211_4349137183.dat,WDA,145,2
cb_uvex2\SDSSJ133439.94+130457.4_15298-59292-0381_4599902810.dat,WDA,146,2
wd\SDSSJ185019.95+372724.5_15332-59305-0163_5368041970.dat,WDA,147,2
wd\SDSSJ074321.68+200828.1_15195-59238-0061_4543097596.dat,WDA,150,2
wd\SDSSJ032422.25+512423.7_15221-59245-0265_4306877974.dat,WDA,152,2
wd\SDSSJ113652.31+591458.4_15235-59315-0214_4359633530.dat,WDA,153,2
cb_uvex2\SDSSJ081837.31+334533.4_15025-59169-0291_4555361986.dat,WDA,154,2
cb_uvex2\SDSSJ182920.49+272633.8_15331-59328-0325_5343162873.dat,WDA,155,2
wd\SDSSJ175121.91+004101.0_15345-59327-0351_5177421944.dat,WDA,157,2
wd\SDSSJ073336.67+175354.9_15073-59186-0468_4542131831.dat,WDA,158,2
wd\SDSSJ130757.35+572720.3_15198-59273-0216_4351320799.dat,WDA,159,2
wd\SDSSJ023633.76-001012.7_15014-59191-0426_4376162108.dat,WDA,161,2
wd\SDSSJ093955.45+040641.5_15270-59284-0232_4592988582.dat,WDA,163,2
