filename,classID,sample_idx,cluster
wd\SDSSJ074438.94+365424.1_15017-59278-0337_4553873306.dat,WDA,0,2
wd\SDSSJ085122.29+010714.7_15146-59206-0141_4545140142.dat,WDA,8,2
wd\SDSSJ174142.16-002154.9_15343-59326-0180_4879042847.dat,WDA,11,2
cb_uvex2\SDSSJ134820.20+273220.4_15301-59314-0216_4603038886.dat,WDA,15,2
wd\SDSSJ090649.80+523410.8_15174-59252-0044_4360787815.dat,WDA,21,2
cb_uvex2\SDSSJ122228.27+494141.1_15237-59256-0328_4351932048.dat,WDA,23,2
wd\SDSSJ115115.61+560015.6_15236-59351-0481_4359791692.dat,WDA,26,2
cb_uvex2\SDSSJ134907.51+013624.5_15201-59306-0337_4600219782.dat,WDA,28,2
wd\SDSSJ111915.14+101833.8_15129-59217-0173_4594950266.dat,WDA,32,2
cb_uvex2\SDSSJ075446.64+364933.1_15020-59223-0183_4555259730.dat,WDA,35,2
wd\SDSSJ085407.36+024335.9_15259-59292-0403_4545232323.dat,WDA,47,2
wd\SDSSJ134243.97-050354.8_15200-59246-0183_4589585815.dat,WDA,51,2
cb_uvex2\SDSSJ080333.36+340955.9_15022-59165-0321_4555226548.dat,WDA,58,2
wd\SDSSJ161717.70+551925.4_15329-59343-0251_4346449833.dat,WDA,59,2
wd\SDSSJ191319.25+225546.1_15366-59357-0238_5296847131.dat,WDA,60,2
cb_uvex2\SDSSJ135023.67+284408.0_15301-59338-0041_4603050928.dat,WDA,64,2
cb_uvex2\SDSSJ121256.97+200353.1_15295-59294-0310_4599340693.dat,WDA,73,2
cb_uvex2\SDSSJ135605.92+542358.4_15302-59315-0348_4351150455.dat,WDA,74,2
cb_uvex2\SDSSJ134229.73+270441.3_15301-59314-0427_4602329474.dat,WDA,87,2
wd\SDSSJ012206.69+132327.1_15010-59199-0422_4401001906.dat,WDA,92,2
wd\SDSSJ093101.27+025816.1_15269-59318-0381_4592705467.dat,WDA,97,2
wd\SDSSJ182819.22+273124.9_15331-59328-0322_5342553319.dat,WDA,106,2
cb_uvex2\SDSSJ072739.39+233411.0_15191-59247-0272_4543178764.dat,WDA,113,2
cb_uvex2\SDSSJ084729.57+002607.3_15146-59206-0429_4545124796.dat,WDA,117,2
wd\SDSSJ024357.43+712950.8_15074-59189-0029_4317561724.dat,WDA,118,2
cb_uvex2\SDSSJ093834.81+040305.0_15270-59317-0073_4592987197.dat,WDA,125,2
wd\SDSSJ024855.08-004138.3_15015-59169-0251_4376209939.dat,WDA,132,2
cb_uvex2\SDSSJ113539.28+234404.6_15294-59291-0100_4595984450.dat,WDA,141,2
cb_uvex2\SDSSJ142835.86+362718.6_15305-59343-0117_4603866895.dat,WDA,148,2
wd\SDSSJ073336.67+175354.9_15073-59186-0468_4542131831.dat,WDA,158,2
wd\SDSSJ092826.68+044345.5_15265-59316-0284_4592717849.dat,WDA,166,2
cb_uvex2\SDSSJ015750.54+003511.8_15013-59221-0226_4401513058.dat,WDA,169,2
wd\SDSSJ080203.73+323320.6_15023-59167-0449_4554721963.dat,WDA,178,2
cb_uvex2\SDSSJ081910.95+373935.4_15055-59230-0138_4555540113.dat,WDA,181,2
wd\SDSSJ075109.93+282853.8_15019-59222-0237_4554378618.dat,WDA,183,2
wd\SDSSJ132149.64-124714.8_15199-59279-0154_4588980092.dat,WDA,184,2
cb_uvex2\SDSSJ081348.26+250207.4_15053-59230-0336_4554472296.dat,WDA,193,2
wd\SDSSJ082856.74+335205.2_15057-59197-0292_4555596182.dat,WDA,195,2
cb_uvex2\SDSSJ134053.10+395530.8_15299-59293-0068_4602965171.dat,WDA,197,2
wd\SDSSJ085612.24+525718.0_15174-59232-0341_4360779811.dat,WDA,201,2
wd\SDSSJ183101.80+262831.4_15331-59302-0010_5343109153.dat,WDA,203,2
wd\SDSSJ092455.73+043023.9_15266-59306-0436_4592711200.dat,WDA,205,2
wd\SDSSJ135311.06+025052.6_15201-59355-0200_4600232847.dat,WDA,215,2
cb_uvex2\SDSSJ072739.39+233411.0_15191-59247-0272_4543178764.dat,WDA,218,2
wd\SDSSJ013038.00-001317.4_15011-59203-0378_4375123813.dat,WDA,228,2
wd\SDSSJ000423.50+271927.8_15004-59165-0055_4402827472.dat,WDA,229,2
wd\SDSSJ062023.00+405627.6_15197-59245-0102_4552293658.dat,WDA,233,2
cb_uvex2\SDSSJ112821.27+574310.8_15235-59254-0448_4359800546.dat,WDA,234,2
wd\SDSSJ164303.85+393042.6_15309-59354-0251_5191726198.dat,WDA,237,2
cb_uvex2\SDSSJ163305.29+390958.6_15309-59312-0434_5191810022.dat,WDA,238,2
wd\SDSSJ163449.22+645955.4_15347-59301-0099_4347406864.dat,WDA,241,2
wd\SDSSJ074107.26+310612.8_15018-59221-0029_4551581537.dat,WDA,250,2
wd\SDSSJ085122.29+010714.7_15146-59226-0023_4545140142.dat,WDA,255,2
wd\SDSSJ113601.76+242927.7_15294-59314-0270_4595987667.dat,WDA,257,2
cb_uvex2\SDSSJ134900.41-053524.9_15200-59273-0060_4591625102.dat,WDA,261,2
cb_uvex2\SDSSJ075236.83+384220.5_15020-59200-0486_4555403799.dat,WDA,262,2
wd\SDSSJ085648.84+513645.0_15174-59232-0313_4360811556.dat,WDA,263,2
cb_uvex2\SDSSJ143857.87+041654.0_15306-59289-0136_4600817878.dat,WDA,266,2
cb_uvex2\SDSSJ000346.14+260324.4_15004-59165-0434_4400711414.dat,WDA,272,2
wd\SDSSJ004429.46-005152.9_15007-59187-0271_4374673313.dat,WDA,273,2
cb_uvex2\SDSSJ134653.20+015353.5_15201-59273-0440_4600217774.dat,WDA,279,2
cb_uvex2\SDSSJ085543.65+503748.2_15174-59284-0363_4360846509.dat,WDA,281,2
wd\SDSSJ021850.46+541826.1_15217-59238-0101_4301879130.dat,WDA,284,2
cb_uvex2\SDSSJ084831.79+005534.5_15146-59226-0254_4545129708.dat,WDA,295,2
cb_uvex2\SDSSJ122228.27+494141.1_15237-59256-0328_4351932048.dat,WDA,296,2
cb_uvex2\SDSSJ132248.60-142555.7_15199-59247-0365_4587925664.dat,WDA,299,2
cb_uvex2\SDSSJ122056.49+494017.4_15237-59338-0370_4351932778.dat,WDA,301,2
wd\SDSSJ113221.61+582423.1_15235-59346-0116_4359662088.dat,WDA,304,2
wd\SDSSJ113053.16+275750.8_15293-59340-0087_4597249295.dat,WDA,311,2
wd\SDSSJ153632.52+861154.9_15273-59308-0218_4348151519.dat,WDA,323,2
cb_uvex2\SDSSJ000458.32+251401.1_15004-59165-0442_4400704587.dat,WDA,324,2
wd\SDSSJ073129.33+371445.1_15190-59248-0476_4553824320.dat,WDA,326,2
cb_uvex2\SDSSJ080947.31+322824.3_15023-59232-0148_4555292017.dat,WDA,329,2
wd\SDSSJ175157.97-004155.9_15345-59327-0081_4879830520.dat,WDA,330,2
cb_uvex2\SDSSJ143415.09+334132.3_15325-59347-0059_4603792653.dat,WDA,331,2
wd\SDSSJ142949.01+094044.3_15202-59276-0175_4600997632.dat,WDA,335,2
cb_uvex2\SDSSJ084624.83+501154.8_15244-59257-0134_4360820071.dat,WDA,336,2
cb_uvex2\SDSSJ082053.46+392645.8_15026-59169-0230_4361419369.dat,WDA,337,2
cb_uvex2\SDSSJ234508.12-002431.7_15034-59165-0223_4371155268.dat,WDA,339,2
cb_uvex2\SDSSJ113423.48+570353.0_15235-59254-0340_4359802022.dat,WDA,341,2
cb_uvex2\SDSSJ165307.00+360134.2_15310-59347-0114_5191653693.dat,WDA,345,2
wd\SDSSJ113211.42+434209.9_15234-59337-0034_4597929386.dat,WDA,348,2
wd\SDSSJ082233.25+343317.5_15057-59197-0114_4555373798.dat,WDA,354,2
cb_uvex2\SDSSJ121712.99+205839.7_15295-59352-0067_4599536181.dat,WDA,368,2
wd\SDSSJ132123.65-130754.6_15199-59355-0103_4588979381.dat,WDA,369,2
