filename,classID,sample_idx,cluster
wd\SDSSJ074438.94+365424.1_15017-59278-0337_4553873306.dat,WDA,0,0
wd\SDSSJ085122.29+010714.7_15146-59206-0141_4545140142.dat,WDA,8,0
wd\SDSSJ174142.16-002154.9_15343-59326-0180_4879042847.dat,WDA,11,0
cb_uvex2\SDSSJ163210.78+385434.8_15309-59350-0426_5191563664.dat,WDA,12,0
wd\SDSSJ180237.76+134514.0_15346-59300-0490_5208937339.dat,WDA,14,0
cb_uvex2\SDSSJ134820.20+273220.4_15301-59314-0216_4603038886.dat,WDA,15,0
wd\SDSSJ090649.80+523410.8_15174-59252-0044_4360787815.dat,WDA,21,0
cb_uvex2\SDSSJ122228.27+494141.1_15237-59256-0328_4351932048.dat,WDA,23,0
wd\SDSSJ115115.61+560015.6_15236-59351-0481_4359791692.dat,WDA,26,0
cb_uvex2\SDSSJ001056.26+264416.6_15004-59165-0099_4402834498.dat,WDA,30,0
cb_uvex2\SDSSJ075446.64+364933.1_15020-59223-0183_4555259730.dat,WDA,35,0
wd\SDSSJ235314.82-001820.6_15035-59190-0470_4371193468.dat,WDA,38,0
wd\SDSSJ085407.36+024335.9_15259-59292-0403_4545232323.dat,WDA,47,0
wd\SDSSJ134243.97-050354.8_15200-59246-0183_4589585815.dat,WDA,51,0
wd\SDSSJ180645.31+124520.0_15346-59307-0354_5208891930.dat,WDA,57,0
cb_uvex2\SDSSJ080333.36+340955.9_15022-59165-0321_4555226548.dat,WDA,58,0
wd\SDSSJ161717.70+551925.4_15329-59343-0251_4346449833.dat,WDA,59,0
wd\SDSSJ191319.25+225546.1_15366-59357-0238_5296847131.dat,WDA,60,0
wd\SDSSJ083916.62+013012.2_15255-59279-0255_4545001635.dat,WDA,62,0
cb_uvex2\SDSSJ133712.45+402159.4_15299-59293-0141_4602962213.dat,WDA,63,0
cb_uvex2\SDSSJ135023.67+284408.0_15301-59338-0041_4603050928.dat,WDA,64,0
wd\SDSSJ142826.27+091543.0_15202-59250-0161_4600995115.dat,WDA,67,0
cb_uvex2\SDSSJ111933.88+111200.6_15129-59278-0443_4594995953.dat,WDA,69,0
wd\SDSSJ092236.05+034208.4_15264-59310-0278_4592682291.dat,WDA,71,0
wd\SDSSJ083514.29+012845.1_15143-59205-0039_4544962800.dat,WDA,72,0
cb_uvex2\SDSSJ121256.97+200353.1_15295-59294-0310_4599340693.dat,WDA,73,0
cb_uvex2\SDSSJ135605.92+542358.4_15302-59315-0348_4351150455.dat,WDA,74,0
wd\SDSSJ162611.44+665858.5_15368-59359-0349_4347422830.dat,WDA,78,0
wd\SDSSJ133140.46+145434.5_15298-59351-0027_4599898120.dat,WDA,79,0
cb_uvex2\SDSSJ013158.63-000753.9_15011-59203-0335_4375125237.dat,WDA,80,0
cb_uvex2\SDSSJ134229.73+270441.3_15301-59314-0427_4602329474.dat,WDA,87,0
wd\SDSSJ063208.26-042131.7_15279-59302-0034_4471425336.dat,WDA,88,0
wd\SDSSJ012206.69+132327.1_15010-59199-0422_4401001906.dat,WDA,92,0
cb_uvex2\SDSSJ082053.46+392645.8_15026-59257-0098_4361419369.dat,WDA,93,0
wd\SDSSJ093101.27+025816.1_15269-59318-0381_4592705467.dat,WDA,97,0
wd\SDSSJ143443.54+035727.7_15306-59347-0433_4600785796.dat,WDA,101,0
wd\SDSSJ132259.01-142033.8_15199-59355-0369_4587926858.dat,WDA,105,0
wd\SDSSJ182819.22+273124.9_15331-59328-0322_5342553319.dat,WDA,106,0
wd\SDSSJ212624.32-012450.8_15027-59159-0420_4367776213.dat,WDA,107,0
wd\SDSSJ015608.18+010915.7_15013-59221-0161_4401498503.dat,WDA,110,0
cb_uvex2\SDSSJ233525.02-004517.6_15033-59164-0230_4371142913.dat,WDA,111,0
cb_uvex2\SDSSJ072739.39+233411.0_15191-59247-0272_4543178764.dat,WDA,113,0
cb_uvex2\SDSSJ133712.45+402159.4_15299-59293-0141_4602962213.dat,WDA,115,0
wd\SDSSJ010327.76+850441.1_15350-59329-0350_4326204913.dat,WDA,116,0
cb_uvex2\SDSSJ084729.57+002607.3_15146-59206-0429_4545124796.dat,WDA,117,0
wd\SDSSJ024357.43+712950.8_15074-59189-0029_4317561724.dat,WDA,118,0
cb_uvex2\SDSSJ122803.31+632823.0_15239-59264-0182_4349872157.dat,WDA,124,0
cb_uvex2\SDSSJ093834.81+040305.0_15270-59317-0073_4592987197.dat,WDA,125,0
wd\SDSSJ024855.08-004138.3_15015-59169-0251_4376209939.dat,WDA,132,0
wd\SDSSJ084443.14+042102.9_15258-59291-0152_4545113979.dat,WDA,134,0
cb_uvex2\SDSSJ113539.28+234404.6_15294-59291-0100_4595984450.dat,WDA,141,0
wd\SDSSJ164351.26+715534.9_15369-59335-0218_4347298754.dat,WDA,142,0
wd\SDSSJ144200.46+041224.5_15306-59347-0073_4600823320.dat,WDA,143,0
cb_uvex2\SDSSJ085526.60-012454.9_15166-59251-0339_4492097062.dat,WDA,144,0
cb_uvex2\SDSSJ142835.86+362718.6_15305-59343-0117_4603866895.dat,WDA,148,0
wd\SDSSJ143451.46+041734.1_15306-59289-0215_4600796244.dat,WDA,149,0
cb_uvex2\SDSSJ093342.20+015346.3_15269-59318-0302_4592932167.dat,WDA,151,0
wd\SDSSJ132024.11-124341.6_15199-59279-0196_4588980482.dat,WDA,162,0
wd\SDSSJ092826.68+044345.5_15265-59316-0284_4592717849.dat,WDA,166,0
wd\SDSSJ071656.00-241200.4_15116-59212-0219_4457344469.dat,WDA,167,0
cb_uvex2\SDSSJ015750.54+003511.8_15013-59221-0226_4401513058.dat,WDA,169,0
wd\SDSSJ073918.85+155035.0_15073-59186-0129_4542158178.dat,WDA,170,0
cb_uvex2\SDSSJ013803.37+001603.2_15012-59166-0206_4399905882.dat,WDA,172,0
wd\SDSSJ185522.53+361033.4_15332-59305-0317_5367961273.dat,WDA,173,0
cb_uvex2\SDSSJ131554.29+473923.0_15296-59317-0404_4351712138.dat,WDA,175,0
wd\SDSSJ091616.66+001356.2_15170-59292-0090_4592612138.dat,WDA,177,0
wd\SDSSJ080203.73+323320.6_15023-59167-0449_4554721963.dat,WDA,178,0
cb_uvex2\SDSSJ113211.22+280656.2_15293-59312-0206_4597302674.dat,WDA,180,0
